UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
43725,88677,"Down on the farm in Estill County, Kentucky",2020-04-13,"Michiganders are complaining that Governor Whitless has banned them from buying garden supplies and seeds, but she has only banned the sales in retail store. They can still buy online, giving profits to Jeff Bezos instead of local retailers. https://t.co/eTvxJKJoOa",Positive
43726,88678,East Texas,2020-04-13,1 4 The first long report I ve seen of the WA Consumer Protection Act suit against Fox This seeks a declaration but because Fox can foresee additional lawsuits this could let harmed individuals preclude Fox from relitigating a violation,Extremely Negative
43727,88679,New York,2020-04-13,"ÂThere are decades where nothing happens, and there are weeks where decades happen.Â - Lenin, While not intended for Brands under COVID-19 siege, should take note nonetheless. This three-part series tackles some of the implications https://t.co/hEiVNUqBBT #advertising #Marketing",Neutral
43728,88680,"New York, NY",2020-04-13,"Thankful for having @RonaldKlain join our class this morning and answering some of our questions! Great insights of the #coronavirus long-term effects on the economy. Reopening of economy will not be a press of a button, as consumer-behavior will be very cautious after #COVID19.",Extremely Positive
43735,88687,"Charlotte, NC",2020-04-13,Farmers are now starting to see the effects of the Covid 19 panic with nobody to buy their product,Negative
43736,88688,San Diego,2020-04-13,Earnest Research tracked and analyzed credit card and debit card purchases of nearly six million people in the United States. Here's the consumer behavior during this COVID-19 time: https://t.co/6ZR3JHMwMs,Extremely Positive
43740,88692,"Phoenix, Arizona",2020-04-13,Pretty much anyone who has gone to a grocery store in the last month has seen or experienced this. Today I decided to document it. #coronavirus https://t.co/takI4BZdpD,Positive
43745,88697,"Boston, MA",2020-04-13, We ran out of food in 45 minutes    This is a situation that is unprecedented Donations are not enough for us to keep up with the food demand that we re going to have   MA foodbanks are facing a tsunami of need amid w,Negative
43752,88704,Philadelphia area,2020-04-13,"Be kind. Tip. Use #SocialDistancing. And understand the stress facing #supermarket #employees. #coronavirus 

 https://t.co/ULzmrKMp37",Positive
43760,88712,"Florida, USA",2020-04-13,"Even in pandemics, scams don't stop. In fact, they increase. Be aware and share!

https://t.co/0KMSQL2nlT https://t.co/iRFmOyX8z6",Negative
43768,88720,"First Hill, Seattle",2020-04-13,"#COVID19 #COVID?19 #COVID #coronavirus Â #coronapocalypse #lockdown #pandemia  #endthelockdown #StopTheStupid

Sorry, but wearing a #facemask on a grocery store run is against my religion, which strictly prohibits looking like a silly twat for no reason.

https://t.co/QmTABH0wKS",Extremely Negative
43773,88725,Washington,2020-04-13,".@DrTomFrieden: Planting &amp; harvesting has to continue or people will starve.
What do we do to make transport as safe as possible?

New norm: Hand sanitizer, no handshakes, no one go out if they are slightest bit ill.

#COVID19 #coronavirus #CDC",Negative
43775,88727,"Seattle, WA",2020-04-13,"Prices in FacebookÂs ad auctions plunged between February and March  https://t.co/h7bX1AhIoT #PaidSocialMedia, #Facebook, #Covid-19",Neutral
43780,88732,"Boston, MA",2020-04-13,"Apocalypse 2020: Waiting outside, masked, in the rain, because the grocery store limits the # of people that can be inside at one time. #SocialDistancing https://t.co/q4YfeyzurD",Neutral
43801,88753,"Idaho Falls, ID",2020-04-13,The demand for gasoline hasn't been this low since 1968. https://t.co/62EOuE21pr,Negative
43820,88772,"Dallas, TX",2020-04-13,"WeÂd like to take a moment to thank all of the grocery store personnel, cleaners, maintenance workers, truck drivers and warehouse workers for their perseverance and commitment. We are incredibly grateful to those who are making sacrifices to support the COVID-19 fight. https://t.co/bHuHzja4PW",Extremely Positive
43821,88773,"New York, USA",2020-04-13,"""For Trump, the economy is basically the stock market. HeÂs obsessed with it, much the way he fixates on televisionÂ"" https://t.co/JsAbacykYn",Negative
43825,88777,Los Angeles / New York,2020-04-13,"On top of their denials and scoffing, when a member of the GOP recommends you use alcohol-free hand sanitizer (i.e. shit that doesn't work) you gotta ask yourself: Do they want us all dead? #coronavirus #covid 

https://t.co/L95daJ3Yrv",Positive
43826,88778,"Washington, DC",2020-04-13,"Earlier this month, @RandPaul was part of a bipartisan group that called for @US_FDA to ease restrictions on distillers making hand sanitizer. 

He's also been critical of FDA on testing.

Paul mentioned the agency again today when asked about hydroxychloroquine. 

#coronavirus https://t.co/DhZjyBOWah",Positive
43836,88788,Washington DC,2020-04-13,Amazon puts new grocery delivery customers on waitlist amid high demand during COVID-19 pandemic https://t.co/DTt8qhTsgG,Positive
43838,88790,Chicago,2020-04-13,For anyone who is having trouble getting food delivered from their local grocery store keep in mind there other places that deliver besides Amazon like Peapod (in some areas) or try Schwans. #SocialDistancing,Positive
43841,88793,Indiana,2020-04-13,"Before the #coronavirus crisis began in earnest, the organization served about 30 to 40 of these workers and their families a day, three days a week. Almost overnight, that number has tripled. @TalkPoverty https://t.co/yOvudc5FvC",Negative
43842,88794,"San Diego, CA",2020-04-13,"Food is the most essential human need. CEO Vince Hall explains the challenges to meet the rising demand during #COVID-19. https://t.co/o9yXW81j6o @_troyjohnson @SanDiegoMag

#FeedingSanDiego #SanDiegoStrong",Negative
43844,88796,"San Francisco, London, Lisbon",2020-04-13,How to fight fraud &amp; customer friction to survive in the post #COVID19 economy https://t.co/qaF0NmXADS #fraudprevention #riskmanagement #banking,Extremely Negative
43845,88797,"New York, NY",2020-04-13,Japan Ditches China In Multi Billion Dollar Coronavirus Shakeout Japan will supply our cars our consumer products our Therapy from and their faster PCR test I m banking on Japan,Negative
43846,88798,"Washington, D.C.",2020-04-13,"The #coronavirus pandemic could drive some services providers to more of a business-to-business model instead of business-to-consumer, according to @bearingpoint CEO Angus Ward. 
https://t.co/hfl32FiDkJ https://t.co/Gyb6dIOBEA",Neutral
43851,88803,"San Francisco, CA",2020-04-13,"There is an increased #demand for high nutrition #diet, given the consumer mindset to follow a #healthy lifestyle, particularly in these testing times of the #coronavirus pandemic. Learn more @ https://t.co/3dzQNKmf1p

#health #lifestyle #covid #pandemic #informationagainstcovid https://t.co/5WSnVc2ACg",Positive
43854,88806,"Chicago, Ill.",2020-04-13,"Consumer data indicates when it comes to numbing COVID-19 stress, liquor is quicker https://t.co/a8cddCdrLv https://t.co/q4ckPATEeH",Negative
43858,88810,"Doral, Florida",2020-04-13,"With the mask, you can protect yourself, #society and nation from the #coronavirus. Use #mask &amp; sanitizer and avoid social gatherers. We're helping compare #flights fare.

#CheapFlights #CheapTickets #MondayMotivaton #Stimulusdeposit #QuarantineATVShow #1DOnlineConcertStayAtHome https://t.co/OaCsDXhOUQ",Positive
43859,88811,"Georgia, USA",2020-04-13,"Are hospitals coding patients and patient deaths as possible COVID-19 so they can charge government outrageous health care prices? Typical Coronavirus patient costs are between $10k - $20k.

https://t.co/cSmPXF4rPz",Positive
43864,88816,"San Ramon, California",2020-04-13,"TodayÂs heartbreaking COVID-19 business weaknesses can be tomorrowÂs opportunities Â but they need to be acted upon quickly and smartly by both consumer goods and #B2B companies, in order to ensure productivity in the return to normalcy. https://t.co/GKwoBgzBwd",Extremely Positive
43865,88817,"Washington, DC",2020-04-13,"WATCH THAT BACON ?:
  More than 1/2 of confirmed coronavirus cases in all South Dakota are employees of the Smithfield pork slaughterhouse and packaging plant in Sioux Falls.
   &gt; Plant is shutting down.
   Might want to reconsider your breakfast sausage.
https://t.co/FmD6CeMFxO",Positive
43869,88821,"Washington, DC DMV",2020-04-13,Smithfield Foods to close Sioux Falls plant indefinitely amid COVID-19 | Supermarket News https://t.co/8oDi0SmrKH,Neutral
43870,88822,"Washington, DC DMV",2020-04-13,"Cargill Meat Solutions, a 900-worker plant in Hazleton that packages meat in plastic for supermarket shelves in Pennsylvania and surrounding states, shut down temporarily on Tuesday as 130 hourly workers have tested positive for COVID-19 .",Extremely Positive
43875,88827,"Washington, DC",2020-04-13,"For Asian consumers, how confident you are depends on where your community/country is in its progression through the stages of the COVID outbreak, surveys show https://t.co/Ei4W8t5Dol",Positive
43882,88834,"Clearwater, Florida",2020-04-13,"New cleaning protocols, store hours, policies,  and inventory updates offer shoppers peace of mind.  https://t.co/AICIlpE4T1

#COVID19 #coronavirus #COVID #COVID?19 #SocialDistancing #Retail #Stores #MondayMotivation https://t.co/KjlQd9oHhO",Positive
43888,88840,San Francisco area,2020-04-13,Another great story about a (very) small winery donates their #wine to produce hand sanitizers. A model for all winos. #coronavirus #winetasting #winedrinking #winelover #winemaking https://t.co/QGxYfp4XIG https://t.co/XbBWuI5Gcv,Extremely Positive
43889,88841,"Kansas City, KS",2020-04-13,The FCC and FTC are cracking down on focused in hopes to limit touting bogus cures test kits and health information Read more on,Positive
43890,88842,"New York, USA",2020-04-13,"Interesting article....

https://t.co/pwqcdWgVXW",Positive
43891,88843,Santa Monica & San Francisco,2020-04-13,It's been about a month of #socialdistancing for most of us. @socialmediaweek looks at how consumer behavior has changed: https://t.co/QwHy9RYTIo,Neutral
43920,88872,"Washington, DC",2020-04-13,"The most visible impacts of coronavirus are in our cities, but it's hitting rural communities as well. While ethanol and corn prices fall, plants close and farmers go without revenue. It is vital they get the help they need. 
https://t.co/stgJoLzJFG",Extremely Positive
43924,88876,"Washington, DC",2020-04-13,"Costco gives priority store access to health care workers, first responders in COVID-19 fight https://t.co/GpzwLBR5dd",Positive
43927,88879,California,2020-04-13,This chart shows the expected surge in the US online grocery shopping market Â even if the COVID-19 pandemic subsides in the next few months (AMZN) https://t.co/eYWHDuzZv4 #companies #business https://t.co/bgRwFljNgy,Neutral
43928,88880,"Austin, Texas",2020-04-13,"If the grocery store is stressing you out, try a pop-up market at your favorite restaurant! We are so inspired by how quickly our favorite businesses have pivoted to meet these unexpected challenges. ?

#Covid_19 #atx #supportlocal #hajjarpetersllp

https://t.co/WONxCUAzyb",Extremely Positive
43932,88884,"Dallas, TX",2020-04-13,"As consumers make a mad dash to stock up on food- food suppliers and retailers insist the supply chain remains strong. 
.
#medicine #medicalnews #medicinetips #dallasER #dallasfortworthER #trustedERdoctor #drharveycastro #covid19 #coronavirus https://t.co/pkGxh3AzoT https://t.co/xAyrf8gPjB",Neutral
43936,88888,"Houston, Texas",2020-04-13,"""Many of us are still venturing out to stock up on food and toiletries. But what's the #safest way to shop during this pandemic? And what should you do once you've brought your haul home?"" https://t.co/pYd6srbzmL #essentials #COVID19 #stayhome #socialquarantine #coronavirus #food",Neutral
43939,88891,"Maryland, USA",2020-04-13,"The COVID-19 pandemic has created challenges in our everyday lives. As we each do our part to help slow the spread, we look to the helpers all around us and wonder if we, too, could do more. Here are some ways you and your family can help: https://t.co/SvjcG2eLNd https://t.co/aMW4o2UnbF",Extremely Positive
43940,88892,"San Antonio, TX",2020-04-13,"Did you read our latest comprehensive consumer-friendly guide put together by the San Antonio Express-News? It was a resourceful read covering the local impacts of COVID-19, health tips, and community updates.

It will be published on April 19th. 

https://t.co/BmkfimuYJ9",Extremely Positive
43947,88899,"Los Angeles, CA",2020-04-13,"A synthesis of income-related findings and recommendations for #mrx related to #coronavirus.
https://t.co/S9iGRc4YKq",Neutral
43949,88901,Philadelphia,2020-04-13,#SocialDistancing is essential! Take this quiz and discover if you know just how much distance you should keep when visiting a grocery store or being around other people in your community. #hiosocial https://t.co/OccyxewmFC,Neutral
43956,88908,"Chicago, IL",2020-04-13,"Grocery shopping behavior shifts into Âhome-confined buyingÂ with 23% increase over normal grocery spending: https://t.co/Qs3EN0iTpa 
#grocery #coronavirus #Howeice https://t.co/N3odmxY7L3",Positive
43962,88914,"Washington, DC",2020-04-13,"Clean Hands: Sanitize to Save Lives ... ICON partners with this young girl Faith David to share hand sanitizer around Jos. https://t.co/672V4E3QXw #Nigeria #covid19, #coronavirus",Extremely Positive
43963,88915,"Washington, DC",2020-04-13,"#NowReading With #COVID19, Seneshaw Tamru, @kallehi &amp; Bart Minten find in Ethiopia: 

?? urban demand for fruit &amp; veg
?Trade affected by travel bans &amp; ?? competition
?? prices &amp; reduced access to inputs for farmers

via @IFPRI blogs 

? https://t.co/v0X4na65DK  @The_IGC https://t.co/uKknXYuGCS",Negative
43976,88928,Indiana,2020-04-13,"Right now, weÂre more vulnerable to scams involving debt collection, foreclosure relief, and student loans. Please visit our website for additional information and tips to avoid falling victim to a scam. https://t.co/hZgLiioTrF #ThisIsLegalAid #scams #scamprevention https://t.co/yGz6pCsgxA",Extremely Negative
43980,88932,"Kansas City, MO",2020-04-13,"During these uncertain times, it's critical for you to listen to what people are saying about their own experiences: https://t.co/AOQ7YCHxyW 

#Coronavirus #marketresearch #socialmedia #branding #Analytics https://t.co/5CCC9zCGzs",Negative
43994,88946,"Salt Lake City, Utah",2020-04-13,"Anyone else's hands getting raw and sore from washing and sanitizing so much? 

#Coronavirus #covid_19 #handwashing #socialdistancing #sanitizer https://t.co/8RGjyOkj3A",Negative
43996,88948,"Indianapolis, IN",2020-04-13,"I donÂt know what this means, but the grocery store only had chunky peanut butter left. Seems like somethings up there. #COVID2019",Positive
43997,88949,"Texas, USA",2020-04-13,Trump just thanks Putin and MBS for raising our gas prices during the #coronavirus pandemic.  #PressBriefing https://t.co/WU5qPTV3lT,Positive
44000,88952,"Wisconsin,USA",2020-04-13,If the USA really wanted to help stop  COVID-19 they could raise gas prices and then no one would travel,Negative
44010,88962,Iowa,2020-04-13,"With the current state of the Agriculture community and supply chain, it wouldn't surprise me at all if a large amount of our food prices doubled or even tripled within the next year... #MondayMood #tysonfoods #Smithfield #cargill #agriculture #farmers #COVID?19 #coronavirus",Positive
44011,88963,Connecticut,2020-04-13,"We managed to get 8 rolls of toilet paper, but according to the package, it's equal to 512 rolls, so we should be all set.
#coronavirus #toiletpaper #toiletpapermath #StayHome",Neutral
44012,88964,New York,2020-04-13,"How to make your kids clean up after themselves when theyÂre home *all*the*time*....
make them earn their toilet paper #toiletpaper #COVID19 #coronavirus #ParentingInAPandemic https://t.co/AI5xVdYs2K",Positive
44013,88965,Texas,2020-04-13,"@gadikian Cattle futures and the cash market for cattle got caught in the cross hairs of COVID-19 panic like most food commodities did.   Ranchers are getting less per/head, consumers paying more for beef, packers putting $$ in their pockets.  Cha Ching",Negative
44014,88966,Texas,2020-04-13,"Celebrity vegan couple have ÂunearnedÂ platform to damage animal ag., destroy ranches, families &amp; livelihoods...pre-COVID-19.   

Ranching families have never stop working to keep food in every home in America during COVID-19 shut down...regardless of cattle prices collapsing. https://t.co/BwGp420sEy",Extremely Negative
44015,88967,Texas,2020-04-13,"@gadikian NCBA President Marty Smith sent a letter to President Trump, requesting the government to act quickly to investigate the striking disparity between boxed beef prices and cattle prices in the futures and cash markets during the current COVID-19 c",Neutral
44027,88979,San Francisco,2020-04-13,icymi OPINION TODAY Trust in Trump s Virus Response Is Falling What Does It Mean for November A free fall in consumer confidence Adjusting to Our New COVID 19 World How to fix the White House press briefings The Suburban Vote amp more,Extremely Positive
44033,88985,"San Francisco, CA",2020-04-13,"McKinsey findings on consumer sentiment and behaviors changed during the pandemic. Beyond the obvious decreased spend on travel, petrol, obsessively watching the news, we're buying up big on home entertainment https://t.co/MjxQi1CGWE https://t.co/9GjpnkE53a",Positive
44034,88986,"Dallas, TX",2020-04-13,"I recently wrote a Forbes piece warning about the coming demise of U.S. Housing Bubble 2.0: https://t.co/YTmI6dSj7E

I'm going to post a few more good pieces about this topic in the attached thread. $XHB $JPM https://t.co/rr7x6qAtYg",Positive
44036,88988,"Washington, DC",2020-04-13,File this under things I never thought IÂd see at the grocery store #coronavirus https://t.co/kAfDdHSzPg,Neutral
44041,88993,"San Jose, CA",2020-04-13,Toilet tissue laughs. #coronavirus #StayHome #toiletpaper  https://t.co/VxeWFPhllt,Positive
44045,88997,"Raleigh, North Carolina",2020-04-13,Soaring demand for online food delivery during the #coronavirus pandemic has forced #Amazon to create a waitlist for new shoppers. It's part of a number of changes Amazon is making to its food delivery business. https://t.co/ia0uF0DzwR #grocery #supplychain,Negative
44046,88998,"New York, USA",2020-04-13,"@realDonaldTrump How about you get a big deal for PPE, ventilators, and Covid-19 testing - that's impressive. Who cares about gas prices when we're all staying home;especially, since you negotiated for high prices.",Extremely Positive
44050,89002,New York + global dispatches,2020-04-13,"A crisis like #COVID19 brings shifts in consumer #luxury attitude. We look at some data-driven insights about what consumers in #China need right now.

https://t.co/Ys07TnPyau",Negative
44052,89004,New York City,2020-04-13,Amazon will begin to put new grocery delivery customers on waitlist and cut shopping hours at some Whole Foods stores to prioritize orders from existing customers buying food online during the coronavirus outbreak. https://t.co/pSpv3J8qG9 $AMZN #delivery #coronavirus,Negative
44053,89005,"Houston, TX",2020-04-13,@stuartpstevens He was getting killed here in Texas over low oil prices. Many here fear more and longer damage to the Texas economy than COVID-19. He knows that if he loses Texas he's toast.,Extremely Negative
44062,89014,"Washington, DC",2020-04-13,???What's happening livestock futures prices for #hogs #cattle and #dairy due to #COVID19 is like catching a falling knife @FarmBureau https://t.co/jHr9L2Fn9I https://t.co/9GXXMWjALq,Positive
44067,89019,New York City,2020-04-13,"I don't know this reporter's name. But man, she would not let up even in the face of President Trump's attacks. https://t.co/fUGUwGbEI6",Negative
44070,89022,"Chicago, IL",2020-04-13,STORY TIME: I woke up around 2:00 am... and guess who got her period... I went to the bathroom....NO F****n TOILET PAPER! #coronavirus #toiletpaper #viral,Negative
44072,89024,"Boston, MA",2020-04-13,"MONDAY!!
REDUCED PRICES DUE TO #coronavirus #onlineclasses  #QuarantineCats #TotalLockdown 

Hire me: For your assignments/research papers/ Essays/ labreports/ Annotated bibliographies/ spring classes:
My response team is 24/7
I take cashapp/venmo and Paypal. 

We will conquer https://t.co/px7AgJ9Ood",Neutral
44079,89031,"Washington, DC",2020-04-13,A look at changes in search behavior and what brands can do to be more helpful to consumers (via @ThinkwithGoogle). Keyword: helpful - should be genuine and take priority over usual metrics. #coronavirus #covid19 https://t.co/K6xST8cHvv,Extremely Positive
44083,89035,"St. Charles, Illinois",2020-04-13,"Our mission during the time your store is closed during the COVID-19 pandemic is to help you get through it safely and in profit. Introducing NEW #Retail Adventures blog posts, webinars and podcasts! https://t.co/Di0xJPiS63",Extremely Positive
44085,89037,"San Diego, California",2020-04-13,#Coronavirus got you nervous about grocery shopping? We talked to scientists for their advice about how to stay safe at the store Â and when handling food back home. https://t.co/H8vDXiganF https://t.co/1U3vZ73FPB,Positive
44090,89042,"Fort Wayne, Indiana",2020-04-13,"In this momentous live stream benefiting the Center for Disaster Philanthropy Covid-19 Response Fund, I discuss the status of G-Fest, the Olympics, how important supermarket employees are, and how Japan and the economy are affected by the pandemic.
https://t.co/JCam13Pzwi",Negative
44093,89045,"Los Angeles, CA ",2020-04-13,Nothing says Âessential workerÂ like Âher last paycheck before she died was $20.64.Â https://t.co/P8807Lqli5,Negative
44095,89047,"Western Michigan, University",2020-04-13,"In todayÂs episode of ÂWhatÂs My Move Here?Â

After a 45-minute mental health check with my consumer, who has tested positive for COVID-19, I have discovered that theyre ACTUALLY upset because theyÂre under the impression that COVID is an STD. 

An STD... hm okay so - https://t.co/oBSkuG1FU2",Positive
44097,89049,New York,2020-04-13,"If at the end of it, we are a little less selfish, a little more respectful of nature &amp; the environment, ready to consume fewer cars &amp; luxuries, &amp; are willing to expand the health care sector to include all human beings, this pandemic would not have been altogether in vain.",Extremely Positive
44102,89054,"Texas, USA",2020-04-13,TrumpÂs crude problem: OPEC diplomacy canÂt save AmericaÂs oil jobs  https://t.co/cQalLeEOVb via @politico,Negative
44103,89055,"Florida, USA",2020-04-13,Told my Mothers Uncle that after COVID-19 is over alot of things will change and prices will increase  this man aguh look pah me and really say....Who aguh left back after COVID-19 ??,Positive
44107,89059,"Florida, USA",2020-04-13,"And here is the video. 
From the desk of @GovRonDeSantis. https://t.co/VrGgAOLgR4",Neutral
44117,89069,"San Diego, California",2020-04-13,Brands are finding success delivering essentials to customers,Positive
44136,89088,"Philadelphia, PA",2020-04-13,"STARTING TONIGHT not only a ticket, but also a face mask ? is going to be required if you want to board NJ transit. Gov Murphy is expanding exec order to cover your face during covid 19 pandemic: stores, supermarket, restaurants (for pick up), +public transportation @FOX29philly",Positive
44143,89095,"Viera Florida, USA",2020-04-13,"Is the overuse of hand #sanitizer and #AntiBacterials going to lead to new problems like #superbugs?

#CoronaVirus",Positive
44148,89100,"Los Angeles, CA",2020-04-13,"The government told me this is how I have to walk around the grocery store, based on their models &amp; research that Im sure are 100% accurate. I would never question them, and Im sure they have ONLY our best intentions at heart. #coronavirus #Coronapocalypse #Florida #Fascism https://t.co/peT6N57272",Extremely Positive
44150,89102,"Alabama, USA",2020-04-13,"@KaivanShroff Each one of them should work one week at a hospital in Queens then in a grocery store or drug store until May 1 before telling the rest of the country what we should do.

BTW, they need to bring their own PPE. I hear there's a shortage.",Negative
44153,89105,New York,2020-04-13,Check out this Food &amp; Agribusiness On-Demand Webinar intended to share evidence-based information about COVID-19 and help agricultural producers identify strategies for responding on their farm. https://t.co/X9se0I5S0R,Positive
44155,89107,Washington DC,2020-04-13,Is @omnitalk @Forbes? article for real? Did he fact check if measures implemented? Firsthand account indicates no masks avail for workers &amp; w/avg store 100k sqft thatÂs 500 ppl at same time shopping for whatever the hell they want #StayHomeSaveLives  https://t.co/8eaolAlNtk,Extremely Negative
44157,89109,New Jersey,2020-04-13,One Portland CBD retailer got in trouble with the Oregon Attorney General for falsely claiming that products in his store were a cure for COVID 19 For much more go to,Negative
44158,89110,"New York, USA",2020-04-13,Grocery Store Workers Are Dying from   New Laws Are Forcing Companies to Protect Them,Positive
44160,89112,Minnesota,2020-04-13,"Remember the #Trump campaign 2016 closing argument #WhatTheHellDoYouHaveToLose ?

And #TrumpTweet March 2 2018 Âtrade wars are good, and easy to winÂ ?

With 22,115 #Coronavirus Deaths, the #TrumpAdministration is still fighting the #TrumpTradeWar

  https://t.co/VKiKH8KoCr",Positive
44164,89116,"Missouri, USA",2020-04-13,"So lonely in quarantine ? #coronavirus #covid #dancing #tp #toiletpaper #quarantine @ St. Louis, Missouri https://t.co/M3GYUt2ItS",Negative
44169,89121,Washington DC + San Francisco,2020-04-13,"ÂWe created an interactive map of direct-to-consumer brands based in NYC to illustrate the true creative energy of the city, the way it was before coronavirus and the way it will return soon.Â - Chris Nager @airHQ #Covid19 https://t.co/STND1yS2Ry #builtwithmapbox #NYCstrong https://t.co/C540HeBTYx",Extremely Positive
44177,89129,"Florence, Kentucky USA",2020-04-13,Survey: Asian consumer sentiment during the coronavirus crisis | McKinsey https://t.co/U3hT14FYdr,Extremely Negative
44178,89130,Chicago,2020-04-13,"US #consumer prices post steepest plunge in five years as forced lockdown drags on. ""The big concern right now is deflation,"" @PNCBank's chief economist @GusFaucherPNC
 #economy #Covid-19 #consumerspending 
https://t.co/RBbf7QA5XE",Negative
44184,89136,"Denver, CO",2020-04-13,"Going out? Be sure you're protected. Face mask, safety goggles (you've got vulnerable mucous membranes in your eyes), sanitizer, sun block (always a good idea), non-slip shoes, a helmet, a condom, catholic guilt, bear spray, and full coverage insurance on everything. #coronavirus",Extremely Positive
44186,89138,New York City,2020-04-13,"Deals to buy indy practices will be less upfront and more backended. COVID-19 throws a curve ball at  RIA M&amp;A market, gut-punching valuations and causing fence-sitters to resolve to get the hell out, but Q1 prices hold their own https://t.co/R4js4NmcSE",Negative
44187,89139,"New York, USA",2020-04-13,"At #DemystData, we have access to multiple datasets and data products that track consumer behavior, demographic profiles, and #geolocation details to help understand which sectors are and will be impacted the hardest. #pandemic #externaldata https://t.co/fR5qRZyufS",Positive
44189,89141,"Washington, DC and Roanoke, VA",2020-04-13,"$40, And IÂll give you the address. #ToiletPaper #TP #Coronavirus #QuarentineLife #COVID19 #Quarantine https://t.co/Kpieu3E5XB",Neutral
44192,89144,"Johnston, Iowa",2020-04-13,"Ethanol Producers Feeling the Weight of Low Oil Prices, Covid-19 Pandemic https://t.co/odVye0fWdu",Negative
44199,89151,"Boston, MA",2020-04-13,"ÂThereÂs no authorized home testing kit so essentially if someone wants to sell you a kit, itÂs a fake so donÂt purchase it.Â #MAConsumer #spotascam 

https://t.co/G17Yhja792",Extremely Negative
44204,89156,Chicago,2020-04-13,"In response to shifting consumer spending during COVID-19, non-food retailers are furloughing employees while some food retailers are forced to close stores and production facilities due to infections, resulting in innovative actions from the industry. https://t.co/0y4dX7dihn",Neutral
44208,89160,"New York, NY",2020-04-13,Deal Sealed To Lower Oil Output -- But Pump Prices Likely To Stay Low #COVID-19 #OPEC+ #oilprices https://t.co/HVkYfo5ZxZ @tforbes,Negative
44212,89164,"Washington, DC",2020-04-13,The line to get in the grocery store X #SocialDistancing https://t.co/LK13R88FXP,Neutral
44214,89166,"Washington, DC",2020-04-13,"Are Gift Cards the War Bonds of the COVIDÂ19 Era? Maybe So, but Issuers Still Need to Consider the Consumer Protection Laws https://t.co/mH93jVDSSy",Negative
44220,89172,"California, USA",2020-04-13,"@RMRemillard @HollinBrave @washingtonpost agree, if we are allowing agencies/companies to fail by the way they are run, or by their own avarice - then let's do that.
Covid-19 today, high gas prices tomorrow, unfair regulations next week....",Extremely Negative
44221,89173,kansas,2020-04-13,"?@realDonaldTrump? is wrong, the economic hit of the #coronavirus will last for years 
Consumer and business spending will stay cautious but the state can fill the gap. We must not turn off the taps too early, like in 2010 https://t.co/xxxZ8HrivO",Positive
44247,89199,"El Paso, TX",2020-04-13,People are dying People are dying alone Doctors nurses grocery store workers they re all dying is losing his mind at the podium in the briefing room of the White House Please someone use the,Negative
44258,89210,Boston/Washington DC,2020-04-13,"Rent-to-own corporations have thrived by lobbying for legal exemptions and skirting federal and state consumer-protection law. In its final order, the @FTC can bring some public accountability to the rent-to-own business. #StopTheDebtTrap #coronavirus 2/2
https://t.co/B9N35GpHwE",Positive
44259,89211,"Irving, Texas",2020-04-13,We're here to help! We're offering mobile handsets at reduced prices to assist employees who are going into work each day providing essential services. Learn more about our special offer at our #NECtoday blog post: https://t.co/JspTAjqE0Z #EssentialWorkers #thankyou,Extremely Positive
44267,89219,"New Jersey, USA  (Made in GA)",2020-04-13,#PhoneSoap Review: Does This #UV -Light Phone #Sanitizer Device Actually Work? Will it help in our fight against #COVID19 #coronavirus | HuffPost Life https://t.co/WBOm5h8At2,Neutral
44268,89220,"Pittsburg, Texas",2020-04-13,"Turkey's Unique #Hand-Sanitising Method is being used to fight #Coronavirus.  For hundreds of years, this Ottoman-era cologne has been synonymous with Turkish hospitality. #Covid19 #Sanitizer #EssentialOils #Culture #Pandemic #Cologne #Kolonya #Travel
https://t.co/sf83x1IvEV https://t.co/fmF8f1N2Ny",Negative
44270,89222,"Nashville, TN",2020-04-13,Just added: retail signage to help your store deal with COVID-19 concerns https://t.co/xHcILiBHwy https://t.co/NWWidY2iBm,Positive
44273,89225,"Washington, DC, USA",2020-04-13,#CBD has been touted as a treatment for nearly everything in the past few years. Now there are claims about its use for combating #COVID19. Our Executive Director @SallyGreenberg urges you to pause before buying. Hear her take in this @JPRnews interview. https://t.co/6NNvD1dgc7,Negative
44276,89228,"New York, NY",2020-04-13,"Special #COVID19 webinar this Thursday, April 16 at 1 pm EDT. Free to register -- save your seat now, it will fill up! https://t.co/DGf3ynkCY0",Extremely Positive
44277,89229,New York,2020-04-13,"Flagstaff home prices rise as home listings drop amid #coronavirus 

#Arizona #RealEstate https://t.co/ZaKrNcxgMU",Negative
44284,89236,"Medford, Oregon",2020-04-13,Oregon will put millions in weekly funding toward the Oregon Food Bank network as needed over the next 8 weeks. Food banks have seen increasing demand and falling donations amid the COVID-19 crisis. https://t.co/6noPcCM4nx,Extremely Negative
44290,89242,"Michigan, USA",2020-04-13,"@charliekirk11 In these communities, many people don't have cars. In my area, with local public transit being shut down due to COVID-19, it's difficult to get to a Wal-Mart or Dollar General (or some other grocery store or supermarket) a few neighborhoods",Negative
44292,89244,Chicago ,2020-04-13,"As U.S. Leads World in COVID-19 Deaths, Trump Pushes to Re-Open Country in Early May https://t.co/jvJWX0GqtP #mondaythoughts #coronavirus  #COVID2019",Neutral
